order_id,order_date,ship_date,ship_mode,customer_id,product_id,quantity,sales,discount,profit
CA-2022-103868,2022-04-20,2022-04-27,Standard Class,CG-10297,TEC-AC-10003832,7,2010.09,0.2,435.35
CA-2021-103869,2021-02-08,2021-02-15,Standard Class,CG-10319,FUR-TA-10004575,3,963.72,0.2,262.57
CA-2023-103870,2023-02-26,2023-03-02,Same Day,CG-10414,OFF-LA-10000240,5,1571.18,0.1,171.27
CA-2023-103871,2023-01-18,2023-01-19,Same Day,CG-10194,OFF-AP-10002311,1,166.33,0.0,31.59
CA-2022-103872,2022-04-03,2022-04-07,Standard Class,CG-10354,TEC-CO-10001798,3,572.79,0.1,15.56
CA-2021-103873,2021-07-06,2021-07-13,First Class,CG-10132,FUR-CH-10004218,5,1128.25,0.15,-114.53
CA-2022-103874,2022-06-03,2022-06-04,Second Class,CG-10158,FUR-TA-10004575,1,16.08,0.0,4.96
CA-2022-103875,2022-09-16,2022-09-22,First Class,CG-10166,OFF-EN-10001990,7,2353.08,0.2,-14.48
CA-2024-103876,2024-04-12,2024-04-15,Second Class,CG-10190,TEC-PH-10004977,4,234.35,0.0,103.62
CA-2023-103877,2023-02-08,2023-02-15,Standard Class,CG-10481,OFF-EN-10001990,7,2746.42,0.1,745.04
CA-2022-103878,2022-04-27,2022-05-03,Second Class,CG-10101,OFF-LA-10000240,3,479.66,0.0,-15.97
CA-2024-103879,2024-03-09,2024-03-10,Same Day,CG-10363,FUR-TA-10004575,5,1208.78,0.1,212.46
CA-2021-103880,2021-12-01,2021-12-06,Same Day,CG-10008,TEC-MA-10001148,4,1485.28,0.1,228.71
CA-2023-103881,2023-09-28,2023-09-30,Standard Class,CG-10276,OFF-AR-10002867,3,889.76,0.2,-76.77
CA-2023-103882,2023-05-05,2023-05-09,Second Class,CG-10064,FUR-CH-10000454,1,382.72,0.0,135.65
CA-2022-103883,2022-02-22,2022-02-28,Second Class,CG-10022,OFF-ST-10000760,5,717.56,0.0,234.21
CA-2023-103884,2023-12-17,2023-12-20,Standard Class,CG-10370,OFF-BI-10004632,3,832.26,0.15,-13.91
CA-2021-103885,2021-12-12,2021-12-18,Standard Class,CG-10082,OFF-PA-10002365,7,2758.33,0.0,931.61
CA-2023-103886,2023-12-17,2023-12-21,Standard Class,CG-10096,FUR-CH-10004218,4,838.18,0.3,-178.71
CA-2021-103887,2021-10-07,2021-10-11,Same Day,CG-10249,FUR-CH-10000454,7,174.91,0.15,9.29
CA-2022-103888,2022-07-14,2022-07-17,Standard Class,CG-10401,OFF-ST-10000760,7,1238.0,0.3,238.09
CA-2024-103889,2024-01-04,2024-01-08,Standard Class,CG-10333,TEC-PH-10004977,5,871.44,0.2,228.85
CA-2024-103890,2024-05-10,2024-05-14,Second Class,CG-10154,FUR-FU-10001487,4,167.51,0.0,-34.12
CA-2023-103891,2023-10-07,2023-10-08,Second Class,CG-10367,OFF-ST-10000760,3,1055.16,0.1,95.34
CA-2021-103892,2021-04-21,2021-04-24,Standard Class,CG-10182,FUR-CH-10000454,7,588.65,0.0,2.15
CA-2023-103893,2023-12-14,2023-12-20,First Class,CG-10088,FUR-FU-10001487,1,7.26,0.1,1.78
CA-2021-103894,2021-08-14,2021-08-19,Standard Class,CG-10202,FUR-TA-10000577,7,2018.36,0.1,-134.75
CA-2024-103895,2024-05-31,2024-06-06,Standard Class,CG-10149,FUR-FU-10001487,6,541.38,0.0,206.15
CA-2023-103896,2023-03-17,2023-03-21,Standard Class,CG-10351,FUR-TA-10004575,7,611.89,0.1,178.56
CA-2024-103897,2024-11-03,2024-11-10,Standard Class,CG-10060,OFF-AR-10002867,4,300.09,0.0,92.69
CA-2022-103898,2022-01-31,2022-02-05,Standard Class,CG-10049,FUR-CH-10000454,3,518.24,0.15,185.59
CA-2021-103899,2021-02-09,2021-02-14,Second Class,CG-10139,FUR-CH-10004218,4,1043.96,0.0,218.3
CA-2023-103900,2023-06-13,2023-06-15,Standard Class,CG-10383,OFF-AR-10002867,2,97.12,0.0,-9.58
CA-2022-103901,2022-04-26,2022-04-27,Second Class,CG-10211,OFF-LA-10000240,4,1616.61,0.1,-14.39
CA-2022-103902,2022-11-17,2022-11-20,Standard Class,CG-10134,TEC-CO-10001798,1,248.59,0.0,37.25
CA-2021-103903,2021-03-11,2021-03-13,Standard Class,CG-10060,OFF-AP-10002311,5,1553.94,0.0,65.26
CA-2023-103904,2023-10-01,2023-10-07,Standard Class,CG-10149,OFF-AP-10002311,4,1321.69,0.1,589.41
CA-2023-103905,2023-02-02,2023-02-06,Standard Class,CG-10226,FUR-CH-10004218,5,1156.86,0.3,322.65
CA-2023-103906,2023-01-15,2023-01-22,Standard Class,CG-10187,FUR-TA-10004575,2,562.01,0.0,-50.75
CA-2024-103907,2024-12-01,2024-12-02,Second Class,CG-10059,FUR-TA-10004575,1,80.78,0.1,-9.17
CA-2021-103908,2021-11-25,2021-11-29,Standard Class,CG-10164,TEC-CO-10001798,2,203.03,0.0,40.46
CA-2021-103909,2021-12-20,2021-12-24,Standard Class,CG-10494,TEC-MA-10001148,7,704.46,0.1,10.6
CA-2024-103910,2024-04-02,2024-04-08,Standard Class,CG-10098,OFF-EN-10001990,1,180.16,0.0,-13.4
CA-2021-103911,2021-12-04,2021-12-09,Standard Class,CG-10132,TEC-AC-10003027,5,176.23,0.1,49.4
CA-2023-103912,2023-08-18,2023-08-22,Standard Class,CG-10334,TEC-CO-10001798,5,1059.0,0.0,204.66
CA-2024-103913,2024-10-31,2024-11-02,Same Day,CG-10465,FUR-BO-10001798,7,1811.28,0.0,615.28
CA-2024-103914,2024-11-26,2024-12-03,Standard Class,CG-10030,FUR-CH-10004218,2,360.54,0.2,83.33
CA-2023-103915,2023-02-13,2023-02-18,Standard Class,CG-10491,TEC-PH-10004977,1,305.47,0.3,31.58
CA-2023-103916,2023-06-25,2023-06-29,Standard Class,CG-10364,TEC-MA-10001148,5,1298.02,0.0,203.91
CA-2023-103917,2023-02-21,2023-02-27,Standard Class,CG-10143,FUR-TA-10004575,3,699.4,0.1,75.19
CA-2023-103918,2023-11-08,2023-11-11,First Class,CG-10196,OFF-BI-10003910,6,1058.22,0.2,464.29
CA-2023-103919,2023-02-27,2023-03-03,Standard Class,CG-10445,FUR-TA-10004575,5,1894.89,0.1,-273.8
CA-2022-103920,2022-11-22,2022-11-28,Standard Class,CG-10457,FUR-CH-10000454,6,1163.41,0.15,336.05
CA-2024-103921,2024-06-08,2024-06-13,Second Class,CG-10084,FUR-TA-10000577,7,2349.04,0.2,154.72
CA-2024-103922,2024-05-22,2024-05-26,Standard Class,CG-10160,FUR-BO-10001798,7,1238.98,0.3,142.08
CA-2022-103923,2022-06-29,2022-07-05,First Class,CG-10436,TEC-AC-10003027,6,311.33,0.0,50.02
CA-2023-103924,2023-11-12,2023-11-17,First Class,CG-10492,FUR-BO-10001798,2,697.37,0.1,262.64
CA-2024-103925,2024-05-03,2024-05-10,Standard Class,CG-10451,FUR-TA-10000577,1,442.24,0.0,135.03
CA-2021-103926,2021-03-07,2021-03-09,Standard Class,CG-10227,TEC-AC-10003027,7,980.51,0.0,345.48
CA-2023-103927,2023-12-26,2024-01-02,Standard Class,CG-10490,TEC-AC-10003027,4,125.49,0.1,31.05
CA-2023-103928,2023-03-08,2023-03-10,Standard Class,CG-10240,FUR-TA-10000577,3,81.65,0.0,31.57
CA-2022-103929,2022-05-22,2022-05-29,Standard Class,CG-10440,OFF-LA-10000240,1,338.84,0.2,26.88
CA-2021-103930,2021-07-21,2021-07-28,First Class,CG-10191,FUR-TA-10000577,2,195.19,0.1,2.05
CA-2023-103931,2023-12-02,2023-12-05,Standard Class,CG-10144,OFF-ST-10000760,1,106.84,0.15,26.17
CA-2023-103932,2023-04-24,2023-05-01,Standard Class,CG-10061,OFF-AP-10002311,4,1613.49,0.0,412.21
CA-2021-103933,2021-02-26,2021-03-02,Same Day,CG-10209,OFF-PA-10002365,7,1678.33,0.1,-233.07
CA-2021-103934,2021-05-16,2021-05-18,Second Class,CG-10052,OFF-BI-10003910,7,1566.07,0.0,-267.86
CA-2023-103935,2023-08-30,2023-09-04,Standard Class,CG-10480,OFF-EN-10001990,5,347.63,0.15,125.1
CA-2024-103936,2024-05-14,2024-05-17,Standard Class,CG-10209,OFF-ST-10000760,5,1077.77,0.1,-188.15
CA-2022-103937,2022-01-29,2022-02-05,Second Class,CG-10108,FUR-CH-10004218,1,29.03,0.0,2.24
CA-2021-103938,2021-08-15,2021-08-17,Second Class,CG-10253,OFF-AR-10002867,1,329.61,0.0,18.7
CA-2022-103939,2022-02-03,2022-02-07,Standard Class,CG-10168,FUR-TA-10000577,1,127.71,0.2,29.41
CA-2021-103940,2021-07-16,2021-07-17,Standard Class,CG-10055,OFF-AR-10002867,3,1028.97,0.15,187.52
CA-2023-103941,2023-06-17,2023-06-23,Standard Class,CG-10215,FUR-TA-10004575,3,554.78,0.0,89.46
CA-2021-103942,2021-11-03,2021-11-06,Standard Class,CG-10119,TEC-PH-10004977,5,1532.56,0.0,138.94
CA-2021-103943,2021-02-22,2021-02-28,Standard Class,CG-10308,OFF-AP-10002311,2,705.01,0.15,207.52
CA-2021-103944,2021-09-11,2021-09-18,Standard Class,CG-10295,OFF-PA-10002365,7,1670.72,0.2,304.51
CA-2022-103945,2022-07-05,2022-07-08,Standard Class,CG-10047,FUR-TA-10000577,7,2494.18,0.15,272.36
CA-2021-103946,2021-02-18,2021-02-25,First Class,CG-10298,TEC-MA-10001148,3,1126.3,0.15,132.14
CA-2021-103947,2021-06-22,2021-06-29,Second Class,CG-10019,FUR-BO-10001798,4,37.14,0.15,-7.12
CA-2022-103948,2022-03-16,2022-03-22,First Class,CG-10349,OFF-LA-10000240,2,568.99,0.0,-116.55
CA-2022-103949,2022-04-24,2022-04-29,Standard Class,CG-10486,OFF-ST-10000760,5,104.97,0.3,6.65
CA-2022-103950,2022-10-01,2022-10-02,Second Class,CG-10304,OFF-BI-10003910,5,31.76,0.0,3.98
CA-2023-103951,2023-09-30,2023-10-03,Standard Class,CG-10020,OFF-AR-10002867,3,365.59,0.1,-5.09
CA-2022-103952,2022-03-13,2022-03-18,Second Class,CG-10110,OFF-AR-10002867,5,1272.82,0.0,245.17
CA-2024-103953,2024-03-20,2024-03-23,Standard Class,CG-10235,FUR-BO-10001798,7,2617.71,0.0,-73.02
CA-2023-103954,2023-03-11,2023-03-12,Second Class,CG-10122,TEC-PH-10004977,6,1065.77,0.0,187.33
CA-2023-103955,2023-06-08,2023-06-13,Standard Class,CG-10041,TEC-AC-10003832,7,314.65,0.3,72.21
CA-2022-103956,2022-11-03,2022-11-05,Standard Class,CG-10245,OFF-EN-10001990,4,345.14,0.15,70.84
CA-2022-103957,2022-04-12,2022-04-19,Same Day,CG-10050,TEC-AC-10003832,2,322.57,0.2,11.1
CA-2021-103958,2021-10-20,2021-10-23,Standard Class,CG-10132,TEC-CO-10001798,6,1630.68,0.0,411.67
CA-2023-103959,2023-12-18,2023-12-20,Standard Class,CG-10292,OFF-LA-10000240,7,140.79,0.0,-13.69
CA-2021-103960,2021-08-18,2021-08-25,Standard Class,CG-10058,OFF-BI-10003910,6,240.88,0.15,-51.12
CA-2024-103961,2024-07-10,2024-07-13,First Class,CG-10307,OFF-PA-10002365,4,1270.7,0.0,-144.75
CA-2021-103962,2021-08-30,2021-09-04,Standard Class,CG-10272,FUR-CH-10000454,6,1597.68,0.0,-47.96
CA-2024-103963,2024-01-07,2024-01-14,Standard Class,CG-10108,TEC-AC-10003027,7,2968.92,0.0,-507.48
CA-2024-103964,2024-11-27,2024-12-03,First Class,CG-10159,OFF-BI-10004632,4,1299.46,0.1,448.32
CA-2021-103965,2021-10-06,2021-10-11,First Class,CG-10256,TEC-MA-10001148,2,775.36,0.1,-10.86
CA-2023-103966,2023-08-23,2023-08-26,Standard Class,CG-10259,TEC-AC-10003027,4,1234.26,0.0,55.04
CA-2021-103967,2021-02-16,2021-02-21,Standard Class,CG-10250,OFF-BI-10004632,6,614.2,0.3,0.03
CA-2024-103968,2024-11-04,2024-11-10,Standard Class,CG-10412,FUR-CH-10004218,5,1891.72,0.1,-146.55
CA-2023-103969,2023-11-21,2023-11-25,Same Day,CG-10174,OFF-BI-10004632,1,79.11,0.0,26.71
CA-2022-103970,2022-04-19,2022-04-20,Standard Class,CG-10354,FUR-CH-10000454,2,30.84,0.0,10.33
CA-2022-103971,2022-12-11,2022-12-17,Standard Class,CG-10283,OFF-ST-10000760,4,531.72,0.2,39.44
CA-2024-103972,2024-08-07,2024-08-09,Standard Class,CG-10396,FUR-CH-10004218,2,806.75,0.1,315.23
CA-2024-103973,2024-06-21,2024-06-28,Standard Class,CG-10358,OFF-BI-10003910,6,2357.84,0.0,429.91
CA-2022-103974,2022-04-14,2022-04-20,First Class,CG-10418,OFF-ST-10000760,4,1163.51,0.1,-103.15
CA-2024-103975,2024-10-03,2024-10-06,Same Day,CG-10340,TEC-AC-10003832,4,1557.68,0.0,379.63
CA-2023-103976,2023-12-17,2023-12-23,Standard Class,CG-10424,OFF-EN-10001990,1,232.91,0.15,42.55
CA-2024-103977,2024-10-14,2024-10-20,Standard Class,CG-10187,FUR-TA-10000577,7,3019.1,0.0,981.8
CA-2024-103978,2024-05-13,2024-05-19,First Class,CG-10244,TEC-PH-10004977,7,1162.87,0.0,449.96
CA-2021-103979,2021-04-25,2021-04-29,Standard Class,CG-10398,TEC-AC-10003027,7,2362.6,0.0,230.84
CA-2024-103980,2024-03-30,2024-04-04,Standard Class,CG-10456,OFF-ST-10000760,6,979.56,0.0,-71.94
CA-2022-103981,2022-09-12,2022-09-18,Standard Class,CG-10192,FUR-TA-10004575,4,216.1,0.0,53.34
CA-2022-103982,2022-05-24,2022-05-25,Standard Class,CG-10216,TEC-AC-10003027,7,1568.62,0.15,-278.09
CA-2023-103983,2023-01-13,2023-01-19,Standard Class,CG-10152,OFF-BI-10004632,5,1331.98,0.0,212.9
CA-2021-103984,2021-10-23,2021-10-30,Standard Class,CG-10361,TEC-PH-10002075,4,23.52,0.0,-3.37
CA-2023-103985,2023-02-17,2023-02-24,Second Class,CG-10359,OFF-BI-10004632,6,549.92,0.15,-71.01
CA-2021-103986,2021-05-05,2021-05-10,Standard Class,CG-10082,TEC-AC-10003027,5,523.76,0.15,59.48
CA-2024-103987,2024-07-30,2024-08-03,Standard Class,CG-10062,OFF-PA-10002365,5,1093.81,0.0,151.67
CA-2024-103988,2024-07-09,2024-07-12,Standard Class,CG-10497,OFF-PA-10002365,6,336.14,0.1,79.85
CA-2022-103989,2022-07-23,2022-07-27,Standard Class,CG-10397,TEC-CO-10001798,5,1126.46,0.1,278.08
CA-2023-103990,2023-11-22,2023-11-25,Standard Class,CG-10241,TEC-MA-10001148,4,1199.81,0.0,155.0
CA-2024-103991,2024-10-01,2024-10-02,Second Class,CG-10380,OFF-AR-10002867,1,9.34,0.0,0.09
CA-2024-103992,2024-12-13,2024-12-14,Standard Class,CG-10255,TEC-PH-10004977,7,2150.67,0.3,-426.09
CA-2021-103993,2021-08-18,2021-08-19,Second Class,CG-10190,OFF-ST-10000760,1,363.08,0.1,135.68
CA-2022-103994,2022-10-06,2022-10-10,Standard Class,CG-10423,FUR-TA-10004575,2,776.76,0.1,-1.61
CA-2021-103995,2021-05-19,2021-05-25,Second Class,CG-10448,OFF-EN-10001990,7,3149.87,0.0,1289.7
CA-2023-103996,2023-12-12,2023-12-15,Standard Class,CG-10271,TEC-CO-10001798,7,2624.04,0.0,936.95
CA-2023-103997,2023-03-01,2023-03-06,Standard Class,CG-10254,FUR-BO-10001798,4,975.19,0.0,-200.05
CA-2024-103998,2024-01-11,2024-01-13,Standard Class,CG-10249,OFF-PA-10002365,2,511.81,0.1,-48.63
CA-2024-103999,2024-06-04,2024-06-11,Standard Class,CG-10470,OFF-BI-10003910,2,354.21,0.0,60.44
CA-2022-104000,2022-12-21,2022-12-25,Standard Class,CG-10470,OFF-EN-10001990,4,1185.14,0.0,444.24
CA-2022-104001,2022-11-02,2022-11-09,Second Class,CG-10134,OFF-AR-10002867,1,41.97,0.0,10.49
CA-2023-104002,2023-02-21,2023-02-26,Standard Class,CG-10179,FUR-CH-10004218,1,78.01,0.0,4.96
CA-2024-104003,2024-02-06,2024-02-12,Second Class,CG-10222,TEC-PH-10002075,7,1745.24,0.1,-190.84
CA-2021-104004,2021-08-20,2021-08-26,Standard Class,CG-10317,TEC-CO-10001798,5,928.21,0.1,328.55
CA-2021-104005,2021-05-11,2021-05-18,Standard Class,CG-10198,FUR-CH-10000454,6,1115.42,0.0,49.21
CA-2024-104006,2024-05-17,2024-05-22,Standard Class,CG-10182,FUR-FU-10001487,6,1190.39,0.15,408.84
CA-2022-104007,2022-10-12,2022-10-13,Standard Class,CG-10175,TEC-AC-10003027,2,585.27,0.15,215.78
CA-2021-104008,2021-05-03,2021-05-08,Second Class,CG-10154,OFF-LA-10000240,1,113.72,0.0,13.49
CA-2021-104009,2021-06-16,2021-06-18,Standard Class,CG-10338,FUR-FU-10001487,6,2045.68,0.0,-272.69
CA-2021-104010,2021-12-28,2021-12-31,Standard Class,CG-10086,OFF-PA-10002365,3,1115.06,0.0,-142.28
CA-2021-104011,2021-12-15,2021-12-22,Standard Class,CG-10012,FUR-BO-10001798,2,380.15,0.1,-27.42
CA-2022-104012,2022-04-13,2022-04-20,Standard Class,CG-10348,OFF-PA-10002365,6,2014.95,0.0,571.39
CA-2023-104013,2023-05-08,2023-05-09,Standard Class,CG-10297,OFF-LA-10000240,4,338.1,0.2,-7.04
CA-2021-104014,2021-05-26,2021-06-02,Standard Class,CG-10119,FUR-FU-10001487,1,102.63,0.0,-0.9
CA-2023-104015,2023-04-23,2023-04-28,Second Class,CG-10058,FUR-FU-10001487,7,62.8,0.15,13.28
CA-2023-104016,2023-10-09,2023-10-10,Second Class,CG-10471,TEC-CO-10001798,4,1669.91,0.0,136.07
CA-2023-104017,2023-07-25,2023-07-29,Second Class,CG-10058,FUR-TA-10004575,5,1337.11,0.1,431.55
CA-2023-104018,2023-02-03,2023-02-04,Second Class,CG-10488,FUR-FU-10001487,6,100.33,0.2,32.73
CA-2022-104019,2022-02-19,2022-02-22,Second Class,CG-10414,FUR-CH-10000454,4,429.75,0.1,156.13
CA-2022-104020,2022-07-22,2022-07-25,Second Class,CG-10126,OFF-BI-10003910,7,2449.75,0.1,69.15
CA-2024-104021,2024-03-14,2024-03-16,First Class,CG-10243,OFF-PA-10002365,6,1893.93,0.0,758.55
CA-2023-104022,2023-05-02,2023-05-03,Standard Class,CG-10309,OFF-BI-10004632,1,11.39,0.1,3.64
CA-2022-104023,2022-11-30,2022-12-02,Standard Class,CG-10169,FUR-BO-10001798,1,255.92,0.1,-45.67
CA-2024-104024,2024-06-24,2024-06-27,Standard Class,CG-10105,OFF-PA-10002365,4,257.92,0.1,103.32
CA-2023-104025,2023-11-30,2023-12-04,First Class,CG-10199,FUR-FU-10001487,6,2057.97,0.15,-302.6
CA-2023-104026,2023-07-28,2023-08-03,Standard Class,CG-10169,OFF-BI-10004632,4,428.99,0.1,162.56
CA-2021-104027,2021-02-22,2021-03-01,Second Class,CG-10092,OFF-BI-10003910,2,41.92,0.0,9.79
CA-2021-104028,2021-06-18,2021-06-19,Standard Class,CG-10191,OFF-AR-10002867,2,460.66,0.1,-64.61
CA-2021-104029,2021-05-29,2021-05-30,First Class,CG-10332,TEC-AC-10003027,1,331.13,0.2,-8.03
CA-2023-104030,2023-07-14,2023-07-16,Standard Class,CG-10111,OFF-BI-10003910,7,2740.29,0.1,212.34
CA-2021-104031,2021-08-18,2021-08-21,Standard Class,CG-10221,TEC-PH-10002075,1,38.1,0.15,16.27
CA-2023-104032,2023-07-14,2023-07-18,Standard Class,CG-10322,OFF-BI-10004632,6,1208.22,0.2,130.86
CA-2023-104033,2023-06-12,2023-06-16,Standard Class,CG-10034,OFF-AP-10002311,5,1598.37,0.1,14.8
CA-2022-104034,2022-06-28,2022-07-01,First Class,CG-10126,OFF-LA-10000240,4,960.01,0.0,309.8
CA-2022-104035,2022-08-21,2022-08-26,Standard Class,CG-10264,TEC-PH-10002075,5,452.07,0.0,-90.04
CA-2022-104036,2022-04-29,2022-05-04,Standard Class,CG-10465,OFF-ST-10000760,4,822.9,0.0,19.61
CA-2022-104037,2022-02-10,2022-02-12,Second Class,CG-10185,TEC-PH-10002075,1,29.16,0.15,-2.24
CA-2024-104038,2024-04-06,2024-04-09,First Class,CG-10056,FUR-BO-10001798,4,231.15,0.1,-46.2
CA-2024-104039,2024-05-02,2024-05-05,Second Class,CG-10200,OFF-EN-10001990,3,866.03,0.1,-128.55
CA-2022-104040,2022-05-03,2022-05-05,Standard Class,CG-10134,TEC-AC-10003832,7,2618.79,0.0,-186.78
CA-2022-104041,2022-06-03,2022-06-04,Second Class,CG-10163,TEC-PH-10004977,6,1789.82,0.0,-377.42
CA-2023-104042,2023-02-03,2023-02-04,Standard Class,CG-10158,FUR-FU-10001487,4,416.68,0.1,54.8
CA-2024-104043,2024-03-09,2024-03-10,Standard Class,CG-10064,TEC-AC-10003832,2,773.16,0.0,312.74
CA-2021-104044,2021-08-17,2021-08-18,Second Class,CG-10207,TEC-MA-10001148,1,120.44,0.2,49.06
CA-2023-104045,2023-03-20,2023-03-24,Standard Class,CG-10222,FUR-TA-10000577,6,646.95,0.0,11.06
CA-2023-104046,2023-10-26,2023-11-01,Second Class,CG-10208,OFF-BI-10004632,3,32.53,0.0,7.52
CA-2023-104047,2023-12-26,2024-01-02,Standard Class,CG-10496,FUR-FU-10001487,5,367.77,0.0,158.72
CA-2021-104048,2021-12-12,2021-12-17,First Class,CG-10331,TEC-AC-10003027,4,328.0,0.15,100.37
CA-2022-104049,2022-06-11,2022-06-16,Same Day,CG-10427,TEC-CO-10001798,7,2772.74,0.0,-199.25
CA-2024-104050,2024-11-04,2024-11-10,Standard Class,CG-10160,TEC-PH-10004977,4,908.41,0.0,192.36
CA-2024-104051,2024-06-12,2024-06-15,Standard Class,CG-10034,OFF-AR-10002867,7,2136.21,0.3,660.49
CA-2021-104052,2021-03-08,2021-03-14,First Class,CG-10446,TEC-MA-10001148,3,370.82,0.1,3.61
CA-2021-104053,2021-05-29,2021-06-01,Second Class,CG-10175,OFF-BI-10003910,2,535.12,0.0,119.7
CA-2021-104054,2021-06-02,2021-06-04,Standard Class,CG-10379,OFF-BI-10004632,4,1655.29,0.0,66.6
CA-2023-104055,2023-03-23,2023-03-30,First Class,CG-10395,TEC-PH-10002075,2,638.54,0.15,-43.68
CA-2024-104056,2024-12-14,2024-12-20,Standard Class,CG-10154,OFF-EN-10001990,7,1921.88,0.0,-319.92
CA-2022-104057,2022-11-14,2022-11-17,Standard Class,CG-10110,TEC-CO-10001798,7,2488.93,0.0,955.02
CA-2022-104058,2022-01-23,2022-01-27,First Class,CG-10349,OFF-LA-10000240,6,520.57,0.0,225.39
CA-2024-104059,2024-10-05,2024-10-07,Standard Class,CG-10272,TEC-PH-10004977,5,548.25,0.0,235.37
CA-2023-104060,2023-12-27,2024-01-01,Standard Class,CG-10127,OFF-AR-10002867,1,246.99,0.0,-51.07
CA-2021-104061,2021-11-12,2021-11-17,Standard Class,CG-10211,FUR-TA-10004575,3,350.51,0.15,79.6
CA-2023-104062,2023-09-25,2023-09-29,Standard Class,CG-10325,OFF-BI-10004632,7,2118.61,0.3,194.53
CA-2023-104063,2023-10-30,2023-11-01,Second Class,CG-10158,OFF-LA-10000240,6,893.29,0.1,105.39
CA-2024-104064,2024-11-20,2024-11-25,Standard Class,CG-10150,FUR-BO-10001798,1,10.27,0.1,1.36
CA-2024-104065,2024-08-29,2024-08-31,Standard Class,CG-10309,OFF-BI-10004632,7,2937.95,0.0,458.15
CA-2022-104066,2022-05-26,2022-05-27,Second Class,CG-10286,TEC-PH-10004977,1,233.74,0.1,97.14
CA-2022-104067,2022-04-12,2022-04-18,First Class,CG-10446,FUR-BO-10001798,1,322.85,0.0,91.09
CA-2021-104068,2021-04-26,2021-05-02,Second Class,CG-10164,OFF-AP-10002311,4,981.92,0.0,-10.63
CA-2023-104069,2023-11-30,2023-12-01,First Class,CG-10021,OFF-ST-10000760,6,1699.27,0.0,718.92
CA-2024-104070,2024-11-09,2024-11-14,First Class,CG-10384,FUR-TA-10000577,4,438.6,0.0,181.57
CA-2024-104071,2024-06-07,2024-06-11,Second Class,CG-10066,FUR-CH-10004218,4,1272.13,0.0,148.83
CA-2024-104072,2024-01-07,2024-01-09,Standard Class,CG-10192,TEC-PH-10002075,4,1346.35,0.0,-116.74
CA-2023-104073,2023-04-14,2023-04-17,Second Class,CG-10301,OFF-AR-10002867,6,1273.75,0.0,118.88
CA-2021-104074,2021-07-27,2021-08-03,First Class,CG-10186,TEC-CO-10001798,3,15.18,0.0,2.65
CA-2023-104075,2023-07-21,2023-07-24,Second Class,CG-10483,OFF-AR-10002867,2,109.67,0.2,16.5
CA-2024-104076,2024-07-12,2024-07-13,Standard Class,CG-10104,OFF-PA-10002365,5,362.21,0.15,99.05
CA-2024-104077,2024-03-20,2024-03-24,Standard Class,CG-10056,TEC-CO-10001798,3,912.68,0.0,-18.96
CA-2023-104078,2023-06-17,2023-06-18,Second Class,CG-10166,TEC-PH-10004977,6,1421.05,0.15,-64.15
CA-2023-104079,2023-04-11,2023-04-15,Second Class,CG-10174,FUR-TA-10000577,4,271.92,0.2,11.43
CA-2022-104080,2022-11-18,2022-11-20,Second Class,CG-10344,TEC-PH-10004977,6,1590.09,0.0,631.74
CA-2024-104081,2024-12-27,2025-01-01,Standard Class,CG-10331,OFF-AP-10002311,7,2430.31,0.0,761.96
CA-2024-104082,2024-02-29,2024-03-04,Standard Class,CG-10130,OFF-AR-10002867,7,2626.72,0.15,637.79
CA-2021-104083,2021-11-23,2021-11-27,Second Class,CG-10403,FUR-TA-10000577,3,91.28,0.1,-13.3
CA-2022-104084,2022-11-22,2022-11-29,Standard Class,CG-10281,FUR-CH-10000454,7,758.44,0.0,103.01
CA-2022-104085,2022-09-11,2022-09-16,Second Class,CG-10413,FUR-FU-10001487,1,334.41,0.0,-27.79
CA-2023-104086,2023-09-17,2023-09-24,Standard Class,CG-10452,TEC-AC-10003832,7,325.36,0.1,143.54
CA-2021-104087,2021-12-13,2021-12-17,Standard Class,CG-10382,TEC-AC-10003832,1,165.11,0.15,63.73
CA-2023-104088,2023-12-28,2023-12-31,Standard Class,CG-10358,FUR-TA-10000577,1,115.38,0.1,19.87
CA-2022-104089,2022-02-18,2022-02-20,Standard Class,CG-10416,OFF-ST-10000760,2,125.9,0.0,40.9
CA-2024-104090,2024-08-19,2024-08-21,Second Class,CG-10119,TEC-CO-10001798,2,447.85,0.0,-106.6
CA-2024-104091,2024-11-28,2024-12-01,Standard Class,CG-10260,OFF-AR-10002867,5,1755.52,0.0,-332.7
CA-2023-104092,2023-04-22,2023-04-26,Same Day,CG-10203,OFF-AP-10002311,7,480.9,0.0,43.24
CA-2021-104093,2021-02-03,2021-02-09,Standard Class,CG-10028,FUR-TA-10000577,2,240.32,0.15,36.63
CA-2022-104094,2022-02-22,2022-02-24,First Class,CG-10361,TEC-AC-10003027,3,379.31,0.15,80.49
CA-2022-104095,2022-09-01,2022-09-04,Second Class,CG-10038,TEC-PH-10002075,6,2151.03,0.0,-83.84
CA-2024-104096,2024-01-22,2024-01-25,Second Class,CG-10033,FUR-FU-10001487,1,275.39,0.0,77.13
CA-2022-104097,2022-03-10,2022-03-11,Standard Class,CG-10308,FUR-CH-10004218,4,403.84,0.1,178.73
CA-2023-104098,2023-05-18,2023-05-20,Second Class,CG-10279,OFF-ST-10000760,2,417.55,0.1,28.96
CA-2023-104099,2023-06-13,2023-06-19,Standard Class,CG-10248,TEC-AC-10003832,5,312.57,0.3,-11.37
